"COD_CIR";"id_key";"RR";"id";"cat_casos";"data"
35121;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35131;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35132;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35133;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35141;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35142;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35143;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35151;"RR_sup_mv";2.0466396321;"sup_mv";"2.0-3.0";"2023-10-20"
35152;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35153;"RR_sup_mv";2.0466396321;"sup_mv";"2.0-3.0";"2023-10-20"
35154;"RR_sup_mv";2.0466396321;"sup_mv";"2.0-3.0";"2023-10-20"
35155;"RR_sup_mv";2.0466396321;"sup_mv";"2.0-3.0";"2023-10-20"
35156;"RR_sup_mv";2.0466396321;"sup_mv";"2.0-3.0";"2023-10-20"
35157;"RR_sup_mv";2.0466396321;"sup_mv";"2.0-3.0";"2023-10-20"
35161;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35162;"RR_sup_mv";3.6753638786;"sup_mv";">3";"2023-10-20"
35163;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35171;"RR_sup_mv";2.1681218382;"sup_mv";"2.0-3.0";"2023-10-20"
35172;"RR_sup_mv";;"sup_mv";"0";"2023-10-20"
35173;"RR_sup_mv";2.1681218382;"sup_mv";"2.0-3.0";"2023-10-20"
35174;"RR_sup_mv";2.1681218382;"sup_mv";"2.0-3.0";"2023-10-20"
35011;"RR_sup";;"sup";"0";"2023-10-18"
35012;"RR_sup";;"sup";"0";"2023-10-18"
35013;"RR_sup";;"sup";"0";"2023-10-18"
35014;"RR_sup";;"sup";"0";"2023-10-18"
35015;"RR_sup";;"sup";"0";"2023-10-18"
35016;"RR_sup";;"sup";"0";"2023-10-18"
35021;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35022;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35023;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35031;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35032;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35033;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35034;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35041;"RR_sup";;"sup";"0";"2023-10-18"
35051;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35052;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35061;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35062;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35063;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35064;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35065;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35071;"RR_sup";1.9047169776;"sup";"1.1-2.0";"2023-10-18"
35072;"RR_sup";;"sup";"0";"2023-10-18"
35073;"RR_sup";;"sup";"0";"2023-10-18"
35074;"RR_sup";1.9047169776;"sup";"1.1-2.0";"2023-10-18"
35081;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35082;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35083;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35091;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35092;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35093;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35094;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35095;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35101;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35102;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35103;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35104;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35111;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35112;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35113;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35114;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35115;"RR_sup";280.3019670574;"sup";">3";"2023-10-18"
35121;"RR_sup";;"sup";"0";"2023-10-18"
35131;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35132;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35133;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35141;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35142;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35143;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35151;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35152;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35153;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35154;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35155;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35156;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35157;"RR_sup";1.6069212868;"sup";"1.1-2.0";"2023-10-18"
35161;"RR_sup";;"sup";"0";"2023-10-18"
35162;"RR_sup";4.736351202;"sup";">3";"2023-10-18"
35163;"RR_sup";;"sup";"0";"2023-10-18"
35171;"RR_sup";2.4522050499;"sup";"2.0-3.0";"2023-10-18"
35172;"RR_sup";;"sup";"0";"2023-10-18"
35173;"RR_sup";;"sup";"0";"2023-10-18"
35174;"RR_sup";;"sup";"0";"2023-10-18"
35011;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35012;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35013;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35014;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35015;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35016;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35021;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35022;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35023;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35031;"RR_sup_mv";1.7360560885;"sup_mv";"1.1-2.0";"2023-10-18"
35032;"RR_sup_mv";1.7360560885;"sup_mv";"1.1-2.0";"2023-10-18"
35033;"RR_sup_mv";1.7360560885;"sup_mv";"1.1-2.0";"2023-10-18"
35034;"RR_sup_mv";1.7360560885;"sup_mv";"1.1-2.0";"2023-10-18"
35041;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35051;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35052;"RR_sup_mv";1.7360560885;"sup_mv";"1.1-2.0";"2023-10-18"
35061;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35062;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35063;"RR_sup_mv";2.582114512;"sup_mv";"2.0-3.0";"2023-10-18"
35064;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35065;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35071;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35072;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35073;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35074;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35081;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35082;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35083;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35091;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35092;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35093;"RR_sup_mv";1.8635043327;"sup_mv";"1.1-2.0";"2023-10-18"
35094;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35095;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35101;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35102;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35103;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35104;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35111;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35112;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35113;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35114;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35115;"RR_sup_mv";169.6493478522;"sup_mv";">3";"2023-10-18"
35121;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35131;"RR_sup_mv";1.7360560885;"sup_mv";"1.1-2.0";"2023-10-18"
35132;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35133;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35141;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35142;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35143;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35151;"RR_sup_mv";1.7360560885;"sup_mv";"1.1-2.0";"2023-10-18"
35152;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35153;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35154;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35155;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35156;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35157;"RR_sup_mv";2.8298611241;"sup_mv";"2.0-3.0";"2023-10-18"
35161;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35162;"RR_sup_mv";3.8727831108;"sup_mv";">3";"2023-10-18"
35163;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35171;"RR_sup_mv";1.7958917371;"sup_mv";"1.1-2.0";"2023-10-18"
35172;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35173;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35174;"RR_sup_mv";;"sup_mv";"0";"2023-10-18"
35011;"RR_sup";;"sup";"0";"2023-10-11"
35012;"RR_sup";;"sup";"0";"2023-10-11"
35013;"RR_sup";;"sup";"0";"2023-10-11"
35014;"RR_sup";;"sup";"0";"2023-10-11"
35015;"RR_sup";;"sup";"0";"2023-10-11"
35016;"RR_sup";;"sup";"0";"2023-10-11"
35021;"RR_sup";;"sup";"0";"2023-10-11"
35022;"RR_sup";;"sup";"0";"2023-10-11"
35023;"RR_sup";;"sup";"0";"2023-10-11"
35031;"RR_sup";;"sup";"0";"2023-10-11"
35032;"RR_sup";2.8041078078;"sup";"2.0-3.0";"2023-10-11"
35033;"RR_sup";;"sup";"0";"2023-10-11"
35034;"RR_sup";;"sup";"0";"2023-10-11"
35041;"RR_sup";;"sup";"0";"2023-10-11"
35051;"RR_sup";;"sup";"0";"2023-10-11"
35052;"RR_sup";1.6915681806;"sup";"1.1-2.0";"2023-10-11"
35061;"RR_sup";;"sup";"0";"2023-10-11"
35062;"RR_sup";;"sup";"0";"2023-10-11"
35063;"RR_sup";1.5814863473;"sup";"1.1-2.0";"2023-10-11"
35064;"RR_sup";;"sup";"0";"2023-10-11"
35065;"RR_sup";;"sup";"0";"2023-10-11"
35071;"RR_sup";;"sup";"0";"2023-10-11"
35072;"RR_sup";;"sup";"0";"2023-10-11"
35073;"RR_sup";;"sup";"0";"2023-10-11"
35074;"RR_sup";2.9516072973;"sup";"2.0-3.0";"2023-10-11"
35081;"RR_sup";;"sup";"0";"2023-10-11"
35082;"RR_sup";1.6915681806;"sup";"1.1-2.0";"2023-10-11"
35083;"RR_sup";1.6915681806;"sup";"1.1-2.0";"2023-10-11"
35091;"RR_sup";2.0993873406;"sup";"2.0-3.0";"2023-10-11"
35092;"RR_sup";;"sup";"0";"2023-10-11"
35093;"RR_sup";1.7154834084;"sup";"1.1-2.0";"2023-10-11"
35094;"RR_sup";;"sup";"0";"2023-10-11"
35095;"RR_sup";;"sup";"0";"2023-10-11"
35101;"RR_sup";;"sup";"0";"2023-10-11"
35102;"RR_sup";;"sup";"0";"2023-10-11"
35103;"RR_sup";;"sup";"0";"2023-10-11"
35104;"RR_sup";;"sup";"0";"2023-10-11"
35111;"RR_sup";2.0993873406;"sup";"2.0-3.0";"2023-10-11"
35112;"RR_sup";;"sup";"0";"2023-10-11"
35113;"RR_sup";;"sup";"0";"2023-10-11"
35114;"RR_sup";2.0993873406;"sup";"2.0-3.0";"2023-10-11"
35115;"RR_sup";1007.0076543331;"sup";">3";"2023-10-11"
35121;"RR_sup";;"sup";"0";"2023-10-11"
35131;"RR_sup";;"sup";"0";"2023-10-11"
35132;"RR_sup";;"sup";"0";"2023-10-11"
35133;"RR_sup";;"sup";"0";"2023-10-11"
35141;"RR_sup";;"sup";"0";"2023-10-11"
35142;"RR_sup";;"sup";"0";"2023-10-11"
35143;"RR_sup";;"sup";"0";"2023-10-11"
35151;"RR_sup";;"sup";"0";"2023-10-11"
35152;"RR_sup";2.5416413876;"sup";"2.0-3.0";"2023-10-11"
35153;"RR_sup";2.5416413876;"sup";"2.0-3.0";"2023-10-11"
35154;"RR_sup";2.5416413876;"sup";"2.0-3.0";"2023-10-11"
35155;"RR_sup";;"sup";"0";"2023-10-11"
35156;"RR_sup";;"sup";"0";"2023-10-11"
35157;"RR_sup";;"sup";"0";"2023-10-11"
35161;"RR_sup";;"sup";"0";"2023-10-11"
35162;"RR_sup";1.6027861292;"sup";"1.1-2.0";"2023-10-11"
35163;"RR_sup";;"sup";"0";"2023-10-11"
35171;"RR_sup";;"sup";"0";"2023-10-11"
35172;"RR_sup";;"sup";"0";"2023-10-11"
35173;"RR_sup";;"sup";"0";"2023-10-11"
35174;"RR_sup";;"sup";"0";"2023-10-11"
35011;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35012;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35013;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35014;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35015;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35016;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35021;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35022;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35023;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35031;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35032;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35033;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35034;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35041;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35051;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35052;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35061;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35062;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35063;"RR_sup_mv";1.7413477831;"sup_mv";"1.1-2.0";"2023-10-11"
35064;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35065;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35071;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35072;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35073;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35074;"RR_sup_mv";3.1457156208;"sup_mv";">3";"2023-10-11"
35081;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35082;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35083;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35091;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35092;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35093;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35094;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35095;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35101;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35102;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35103;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35104;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35111;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35112;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35113;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35114;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35115;"RR_sup_mv";604.8733776482;"sup_mv";">3";"2023-10-11"
35121;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35131;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35132;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35133;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35141;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35142;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35143;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35151;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35152;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35153;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35154;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35155;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35156;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35157;"RR_sup_mv";1.390019469;"sup_mv";"1.1-2.0";"2023-10-11"
35161;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35162;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35163;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35171;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35172;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35173;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35174;"RR_sup_mv";;"sup_mv";"0";"2023-10-11"
35011;"RR_sup";;"sup";"0";"2023-09-27"
35012;"RR_sup";;"sup";"0";"2023-09-27"
35013;"RR_sup";;"sup";"0";"2023-09-27"
35014;"RR_sup";;"sup";"0";"2023-09-27"
35015;"RR_sup";;"sup";"0";"2023-09-27"
35016;"RR_sup";;"sup";"0";"2023-09-27"
35021;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35022;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35023;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35031;"RR_sup";2.8446234345;"sup";"2.0-3.0";"2023-09-27"
35032;"RR_sup";2.8446234345;"sup";"2.0-3.0";"2023-09-27"
35033;"RR_sup";2.8446234345;"sup";"2.0-3.0";"2023-09-27"
35034;"RR_sup";;"sup";"0";"2023-09-27"
35041;"RR_sup";;"sup";"0";"2023-09-27"
35051;"RR_sup";;"sup";"0";"2023-09-27"
35052;"RR_sup";;"sup";"0";"2023-09-27"
35061;"RR_sup";1.8912300488;"sup";"1.1-2.0";"2023-09-27"
35062;"RR_sup";1.8912300488;"sup";"1.1-2.0";"2023-09-27"
35063;"RR_sup";4.5338694759;"sup";">3";"2023-09-27"
35064;"RR_sup";;"sup";"0";"2023-09-27"
35065;"RR_sup";;"sup";"0";"2023-09-27"
35071;"RR_sup";;"sup";"0";"2023-09-27"
35072;"RR_sup";;"sup";"0";"2023-09-27"
35073;"RR_sup";;"sup";"0";"2023-09-27"
35074;"RR_sup";1.7354057514;"sup";"1.1-2.0";"2023-09-27"
35081;"RR_sup";1.7492237921;"sup";"1.1-2.0";"2023-09-27"
35082;"RR_sup";1.7492237921;"sup";"1.1-2.0";"2023-09-27"
35083;"RR_sup";10.9474145711;"sup";">3";"2023-09-27"
35091;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35092;"RR_sup";1.8912300488;"sup";"1.1-2.0";"2023-09-27"
35093;"RR_sup";1.8912300488;"sup";"1.1-2.0";"2023-09-27"
35094;"RR_sup";1.8912300488;"sup";"1.1-2.0";"2023-09-27"
35095;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35101;"RR_sup";1.7354057514;"sup";"1.1-2.0";"2023-09-27"
35102;"RR_sup";;"sup";"0";"2023-09-27"
35103;"RR_sup";;"sup";"0";"2023-09-27"
35104;"RR_sup";3.3650591541;"sup";">3";"2023-09-27"
35111;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35112;"RR_sup";;"sup";"0";"2023-09-27"
35113;"RR_sup";;"sup";"0";"2023-09-27"
35114;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35115;"RR_sup";;"sup";"0";"2023-09-27"
35121;"RR_sup";;"sup";"0";"2023-09-27"
35131;"RR_sup";;"sup";"0";"2023-09-27"
35132;"RR_sup";1.7492237921;"sup";"1.1-2.0";"2023-09-27"
35133;"RR_sup";1.7492237921;"sup";"1.1-2.0";"2023-09-27"
35141;"RR_sup";1.7354057514;"sup";"1.1-2.0";"2023-09-27"
35142;"RR_sup";1.7354057514;"sup";"1.1-2.0";"2023-09-27"
35143;"RR_sup";6.350077083;"sup";">3";"2023-09-27"
35151;"RR_sup";2.8446234345;"sup";"2.0-3.0";"2023-09-27"
35152;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35153;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35154;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35155;"RR_sup";;"sup";"0";"2023-09-27"
35156;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35157;"RR_sup";2.9762359322;"sup";"2.0-3.0";"2023-09-27"
35161;"RR_sup";;"sup";"0";"2023-09-27"
35162;"RR_sup";;"sup";"0";"2023-09-27"
35163;"RR_sup";;"sup";"0";"2023-09-27"
35171;"RR_sup";;"sup";"0";"2023-09-27"
35172;"RR_sup";;"sup";"0";"2023-09-27"
35173;"RR_sup";;"sup";"0";"2023-09-27"
35174;"RR_sup";;"sup";"0";"2023-09-27"
35011;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35012;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35013;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35014;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35015;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35016;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35021;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35022;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35023;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35031;"RR_sup_mv";2.5459687692;"sup_mv";"2.0-3.0";"2023-09-27"
35032;"RR_sup_mv";2.5459687692;"sup_mv";"2.0-3.0";"2023-09-27"
35033;"RR_sup_mv";2.5459687692;"sup_mv";"2.0-3.0";"2023-09-27"
35034;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35041;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35051;"RR_sup_mv";1.6840046039;"sup_mv";"1.1-2.0";"2023-09-27"
35052;"RR_sup_mv";1.6840046039;"sup_mv";"1.1-2.0";"2023-09-27"
35061;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35062;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35063;"RR_sup_mv";4.0671804951;"sup_mv";">3";"2023-09-27"
35064;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35065;"RR_sup_mv";2.2626333807;"sup_mv";"2.0-3.0";"2023-09-27"
35071;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35072;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35073;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35074;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35081;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35082;"RR_sup_mv";1.6840046039;"sup_mv";"1.1-2.0";"2023-09-27"
35083;"RR_sup_mv";8.4367525892;"sup_mv";">3";"2023-09-27"
35091;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35092;"RR_sup_mv";2.2626333807;"sup_mv";"2.0-3.0";"2023-09-27"
35093;"RR_sup_mv";2.2626333807;"sup_mv";"2.0-3.0";"2023-09-27"
35094;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35095;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35101;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35102;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35103;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35104;"RR_sup_mv";2.9389592249;"sup_mv";"2.0-3.0";"2023-09-27"
35111;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35112;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35113;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35114;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35115;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35121;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35131;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35132;"RR_sup_mv";1.6292104532;"sup_mv";"1.1-2.0";"2023-09-27"
35133;"RR_sup_mv";1.6292104532;"sup_mv";"1.1-2.0";"2023-09-27"
35141;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35142;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35143;"RR_sup_mv";5.0534882121;"sup_mv";">3";"2023-09-27"
35151;"RR_sup_mv";2.5459687692;"sup_mv";"2.0-3.0";"2023-09-27"
35152;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35153;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35154;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35155;"RR_sup_mv";1.6840046039;"sup_mv";"1.1-2.0";"2023-09-27"
35156;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35157;"RR_sup_mv";2.617551912;"sup_mv";"2.0-3.0";"2023-09-27"
35161;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35162;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35163;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
35171;"RR_sup_mv";;"sup_mv";"0";"2023-09-27"
